date,alexandra_bridge,eastern_canal,ottawa_river,western_canal,laurier_bay,laurier_lyon,laurier_metcalfe,somerset_bridge,otrain_young,otrain_gladstone,otrain_bayview,portage_bridge,adawe_crossing_a,adawe_crossing_b
2014-10-11T00:00:00Z,678,648,634,597,NA,229,406,388,186,218,196,NA,NA,NA
2014-10-12T00:00:00Z,928,833,1031,932,NA,228,358,344,282,341,354,NA,NA,NA
2014-10-13T00:00:00Z,883,818,1122,905,NA,249,432,250,242,281,293,NA,NA,NA
2014-10-14T00:00:00Z,1815,1402,2331,1362,NA,1473,2023,824,598,731,656,NA,NA,NA
2014-10-15T00:00:00Z,861,683,897,518,NA,780,1103,524,253,306,222,NA,NA,NA
2014-10-16T00:00:00Z,842,615,969,411,NA,825,1153,462,259,314,255,NA,NA,NA
2014-10-17T00:00:00Z,1065,807,1142,593,NA,961,1361,584,336,378,318,NA,NA,NA
2014-10-18T00:00:00Z,388,455,298,331,NA,233,393,342,140,156,83,NA,NA,NA
2014-10-19T00:00:00Z,522,417,386,411,NA,210,346,296,169,185,140,NA,NA,NA
2014-10-20T00:00:00Z,1189,700,1115,525,NA,985,1344,518,336,365,1000,NA,NA,NA
2014-10-21T00:00:00Z,832,583,704,344,NA,695,1012,424,336,415,1559,NA,NA,NA
2014-10-22T00:00:00Z,1140,772,1181,623,NA,1120,1438,620,396,443,1621,NA,NA,NA
2014-10-23T00:00:00Z,1443,1053,1308,725,NA,1297,1674,688,419,447,1104,NA,NA,NA
2014-10-24T00:00:00Z,1563,1131,1635,1232,NA,1178,1696,740,486,583,900,NA,NA,NA
2014-10-25T00:00:00Z,396,389,418,470,NA,239,409,330,144,167,1100,NA,NA,NA
2014-10-26T00:00:00Z,450,438,428,533,NA,245,393,312,151,167,901,NA,NA,NA
2014-10-27T00:00:00Z,1459,899,1476,809,NA,1185,1537,710,460,520,209,NA,NA,NA
2014-10-28T00:00:00Z,1027,637,858,385,NA,866,1100,522,266,306,391,NA,NA,NA
2014-10-29T00:00:00Z,1376,882,1382,702,NA,1161,1495,652,335,407,269,NA,NA,NA
2014-10-30T00:00:00Z,1413,873,1234,690,NA,1165,1541,658,364,392,349,NA,NA,NA
2014-10-31T00:00:00Z,1071,704,879,587,NA,901,1294,634,285,316,298,NA,NA,NA
2014-11-01T00:00:00Z,334,337,255,255,NA,197,332,274,90,114,524,NA,NA,NA
2014-11-02T00:00:00Z,461,369,438,441,NA,225,406,240,163,188,252,NA,NA,NA
2014-11-03T00:00:00Z,724,741,1101,634,NA,1026,1383,592,319,384,896,NA,NA,NA
2014-11-04T00:00:00Z,1083,639,873,545,NA,879,1200,504,260,322,203,NA,NA,NA
2014-11-05T00:00:00Z,1166,712,988,540,NA,968,1362,582,342,405,999,NA,NA,NA
2014-11-06T00:00:00Z,1067,661,927,496,NA,876,1196,540,255,306,211,NA,NA,NA
2014-11-07T00:00:00Z,783,494,571,312,NA,614,876,400,190,211,537,NA,NA,NA
2014-11-08T00:00:00Z,304,216,125,182,NA,173,302,214,88,88,67,NA,NA,NA
2014-11-09T00:00:00Z,277,263,294,319,NA,172,284,246,108,113,482,NA,NA,NA
2014-11-10T00:00:00Z,861,530,703,423,NA,711,1014,468,249,257,153,NA,NA,NA
2014-11-11T00:00:00Z,823,667,872,787,NA,569,837,464,322,334,653,NA,NA,NA
2014-11-12T00:00:00Z,879,538,729,375,NA,773,1119,410,222,269,126,NA,NA,NA
2014-11-13T00:00:00Z,969,584,728,377,NA,815,1104,558,244,244,760,NA,NA,NA
2014-11-14T00:00:00Z,809,505,636,371,NA,663,912,410,194,231,228,NA,NA,NA
2014-11-15T00:00:00Z,253,224,161,184,NA,163,275,236,80,90,329,NA,NA,NA
2014-11-16T00:00:00Z,137,108,54,90,NA,94,173,150,39,51,65,NA,NA,NA
2014-11-17T00:00:00Z,296,166,176,92,NA,249,380,164,84,89,217,NA,NA,NA
2014-11-18T00:00:00Z,29,100,33,72,NA,220,340,190,29,23,65,NA,NA,NA
2014-11-19T00:00:00Z,23,103,23,90,NA,226,378,190,26,26,76,NA,NA,NA
2014-11-20T00:00:00Z,27,132,25,91,NA,256,423,226,44,35,77,NA,NA,NA
2014-11-21T00:00:00Z,38,143,30,101,NA,224,335,174,43,36,NA,NA,NA,NA
2014-11-22T00:00:00Z,40,91,11,59,NA,90,126,112,15,19,38,NA,NA,NA
2014-11-23T00:00:00Z,147,124,88,125,NA,112,180,152,52,56,37,NA,NA,NA
2014-11-24T00:00:00Z,440,328,386,263,NA,377,545,260,136,167,128,NA,NA,NA
2014-11-25T00:00:00Z,620,356,401,249,NA,507,688,330,151,166,147,NA,NA,NA
2014-11-26T00:00:00Z,640,379,0,269,NA,539,704,316,168,172,146,NA,NA,NA
2014-11-27T00:00:00Z,666,408,0,258,NA,499,711,332,128,138,105,NA,NA,NA
2014-11-28T00:00:00Z,475,301,0,197,NA,364,554,270,144,141,97,NA,NA,NA
2014-11-29T00:00:00Z,159,118,0,95,NA,117,199,140,50,53,27,NA,NA,NA
2014-11-30T00:00:00Z,176,158,0,216,NA,124,203,136,66,72,47,NA,NA,NA
2014-12-01T00:00:00Z,569,320,0,236,NA,408,607,292,167,166,126,NA,NA,NA
2014-12-02T00:00:00Z,394,204,0,148,NA,305,457,216,101,107,71,NA,NA,NA
2014-12-03T00:00:00Z,85,119,0,72,NA,177,376,116,41,37,26,NA,NA,NA
2014-12-04T00:00:00Z,90,130,0,79,NA,217,313,136,61,53,25,NA,NA,NA
2014-12-05T00:00:00Z,43,106,0,66,NA,190,270,140,53,41,18,NA,NA,NA
2014-12-06T00:00:00Z,28,76,0,60,NA,56,114,88,21,23,11,NA,NA,NA
2014-12-07T00:00:00Z,25,43,0,55,NA,48,92,64,9,5,3,NA,NA,NA
2014-12-08T00:00:00Z,44,125,0,92,NA,228,305,152,48,44,20,NA,NA,NA
2014-12-09T00:00:00Z,58,167,0,124,NA,260,390,208,51,56,17,NA,NA,NA
2014-12-10T00:00:00Z,28,113,0,80,NA,160,228,54,23,23,8,NA,NA,NA
2014-12-11T00:00:00Z,1,96,0,52,NA,128,222,92,8,16,2,NA,NA,NA
2014-12-12T00:00:00Z,6,103,0,62,NA,125,207,92,13,32,1,NA,NA,NA
2014-12-13T00:00:00Z,8,57,0,37,NA,39,71,46,7,12,0,NA,NA,NA
2014-12-14T00:00:00Z,15,52,0,36,NA,37,70,48,9,14,5,NA,NA,NA
2014-12-15T00:00:00Z,35,146,0,108,NA,194,311,170,27,34,1,NA,NA,NA
2014-12-16T00:00:00Z,37,134,0,83,NA,181,311,160,25,30,10,NA,NA,NA
2014-12-17T00:00:00Z,16,121,0,67,NA,159,307,102,22,18,4,NA,NA,NA
2014-12-18T00:00:00Z,4,127,0,53,NA,173,295,132,25,35,4,NA,NA,NA
2014-12-19T00:00:00Z,5,99,0,67,NA,175,262,108,28,35,3,NA,NA,NA
2014-12-20T00:00:00Z,5,41,0,27,NA,48,66,68,10,14,9,NA,NA,NA
2014-12-21T00:00:00Z,4,37,0,22,NA,30,47,46,6,9,3,NA,NA,NA
2014-12-22T00:00:00Z,5,76,0,60,NA,123,232,106,26,42,5,NA,NA,NA
2014-12-23T00:00:00Z,19,70,0,28,NA,91,172,78,14,20,4,NA,NA,NA
2014-12-24T00:00:00Z,23,55,0,0,NA,82,137,56,17,21,2,NA,NA,NA
2014-12-25T00:00:00Z,35,20,0,0,NA,33,51,18,9,8,6,NA,NA,NA
2014-12-26T00:00:00Z,27,21,0,0,NA,50,78,50,35,21,17,NA,NA,NA
2014-12-27T00:00:00Z,0,0,0,0,NA,62,145,94,27,36,23,NA,NA,NA
2014-12-28T00:00:00Z,0,0,0,0,NA,59,84,84,24,24,13,NA,NA,NA
2014-12-29T00:00:00Z,0,0,0,0,NA,138,188,114,34,47,23,NA,NA,NA
2014-12-30T00:00:00Z,0,0,0,0,NA,88,145,102,33,45,21,NA,NA,NA
2014-12-31T00:00:00Z,0,0,0,0,NA,114,157,90,16,25,17,NA,NA,NA
2015-01-01T00:00:00Z,66,21,0,37,NA,25,54,22,6,13,6,NA,NA,NA
2015-01-02T00:00:00Z,69,73,0,54,NA,88,140,70,17,26,10,NA,NA,NA
2015-01-03T00:00:00Z,24,31,0,26,NA,16,35,90,18,13,6,NA,NA,NA
2015-01-04T00:00:00Z,4,5,0,4,NA,7,26,50,3,4,0,NA,NA,NA
2015-01-05T00:00:00Z,10,56,0,21,NA,94,130,102,14,17,0,NA,NA,NA
2015-01-06T00:00:00Z,4,80,0,33,NA,120,168,124,20,25,3,NA,NA,NA
2015-01-07T00:00:00Z,2,73,0,28,NA,94,152,72,23,18,1,NA,NA,NA
2015-01-08T00:00:00Z,2,79,0,38,NA,102,206,64,24,18,1,NA,NA,NA
2015-01-09T00:00:00Z,1,69,0,40,NA,124,183,68,29,38,0,NA,NA,NA
2015-01-10T00:00:00Z,1,12,0,13,NA,35,44,72,11,16,5,NA,NA,NA
2015-01-11T00:00:00Z,1,25,0,11,NA,33,48,52,7,7,2,NA,NA,NA
2015-01-12T00:00:00Z,1,64,0,34,NA,133,223,4,20,22,0,NA,NA,NA
2015-01-13T00:00:00Z,0,87,0,40,NA,108,174,74,15,21,2,NA,NA,NA
2015-01-14T00:00:00Z,1,78,0,27,NA,116,171,60,18,28,2,NA,NA,NA
2015-01-15T00:00:00Z,2,79,0,38,NA,139,203,86,28,34,1,NA,NA,NA
2015-01-16T00:00:00Z,4,53,0,33,NA,117,178,38,23,19,2,NA,NA,NA
2015-01-17T00:00:00Z,1,14,0,12,NA,19,32,8,6,5,2,NA,NA,NA
2015-01-18T00:00:00Z,4,15,0,30,NA,40,61,8,13,22,2,NA,NA,NA
2015-01-19T00:00:00Z,3,63,0,34,NA,147,209,8,21,32,1,NA,NA,NA
2015-01-20T00:00:00Z,1,84,0,39,NA,125,201,8,22,28,0,NA,NA,NA
2015-01-21T00:00:00Z,0,86,0,39,NA,150,200,8,13,23,1,NA,NA,NA
2015-01-22T00:00:00Z,0,69,0,51,NA,153,203,80,24,30,1,NA,NA,NA
2015-01-23T00:00:00Z,6,75,0,55,NA,164,250,100,29,31,1,NA,NA,NA
2015-01-24T00:00:00Z,4,38,0,25,NA,39,77,36,9,20,6,NA,NA,NA
2015-01-25T00:00:00Z,2,16,0,26,NA,76,97,28,11,11,1,NA,NA,NA
2015-01-26T00:00:00Z,4,58,0,47,NA,137,191,104,28,31,2,NA,NA,NA
2015-01-27T00:00:00Z,13,73,0,47,NA,138,233,96,31,31,5,NA,NA,NA
2015-01-28T00:00:00Z,9,80,0,42,NA,156,216,86,27,27,0,NA,NA,NA
2015-01-29T00:00:00Z,6,59,0,41,NA,138,201,50,22,28,5,NA,NA,NA
2015-01-30T00:00:00Z,1,52,0,40,NA,85,136,32,12,21,1,NA,NA,NA
2015-01-31T00:00:00Z,0,9,0,21,NA,14,31,16,6,7,4,NA,NA,NA
2015-02-01T00:00:00Z,0,22,0,15,NA,27,43,18,8,7,0,NA,NA,NA
2015-02-02T00:00:00Z,1,47,0,24,NA,95,144,6,13,28,0,NA,NA,NA
2015-02-03T00:00:00Z,0,66,0,33,NA,115,178,52,24,21,1,NA,NA,NA
2015-02-04T00:00:00Z,0,68,0,28,NA,121,175,2,17,20,1,NA,NA,NA
2015-02-05T00:00:00Z,0,59,0,28,NA,105,151,86,24,37,1,NA,NA,NA
2015-02-06T00:00:00Z,0,64,0,30,NA,107,164,6,15,24,0,NA,NA,NA
2015-02-07T00:00:00Z,0,13,0,3,NA,12,35,2,12,15,3,NA,NA,NA
2015-02-08T00:00:00Z,0,6,0,8,NA,13,25,0,7,12,3,NA,NA,NA
2015-02-09T00:00:00Z,0,57,0,27,NA,116,155,56,11,19,0,NA,NA,NA
2015-02-10T00:00:00Z,0,80,0,43,NA,135,213,108,20,32,1,NA,NA,NA
2015-02-11T00:00:00Z,0,86,0,44,NA,145,234,72,20,24,3,NA,NA,NA
2015-02-12T00:00:00Z,0,55,0,26,NA,106,179,80,19,24,0,NA,NA,NA
2015-02-13T00:00:00Z,0,43,0,29,NA,88,133,42,19,22,4,NA,NA,NA
2015-02-14T00:00:00Z,0,4,0,2,NA,13,34,16,17,8,0,NA,NA,NA
2015-02-15T00:00:00Z,3,11,0,4,NA,12,14,12,4,13,5,NA,NA,NA
2015-02-16T00:00:00Z,0,21,0,7,NA,61,95,48,12,19,0,NA,NA,NA
2015-02-17T00:00:00Z,0,46,0,30,NA,103,156,74,24,34,1,NA,NA,NA
2015-02-18T00:00:00Z,0,58,0,31,NA,117,191,44,17,36,0,NA,NA,NA
2015-02-19T00:00:00Z,1,61,0,17,NA,121,154,78,19,25,1,NA,NA,NA
2015-02-20T00:00:00Z,1,63,0,21,NA,101,144,44,18,19,1,NA,NA,NA
2015-02-21T00:00:00Z,0,6,0,3,NA,19,25,16,7,7,1,NA,NA,NA
2015-02-22T00:00:00Z,0,13,0,11,NA,13,36,12,18,25,4,NA,NA,NA
2015-02-23T00:00:00Z,0,54,0,20,NA,98,161,52,19,21,1,NA,NA,NA
2015-02-24T00:00:00Z,7,57,0,32,NA,102,154,60,19,22,0,NA,NA,NA
2015-02-25T00:00:00Z,6,61,0,23,NA,133,201,48,20,24,0,NA,NA,NA
2015-02-26T00:00:00Z,11,57,0,27,NA,128.63636363636397,185,74,15,29,2,NA,NA,NA
2015-02-27T00:00:00Z,4,61,0,21,NA,107.77777777777776,179,34,11,19,0,NA,NA,NA
2015-02-28T00:00:00Z,8,16,0,6,NA,27.492999489013794,49,16,7,16,4,NA,NA,NA
2015-03-01T00:00:00Z,2,20,0,24,NA,17.28097062579821,35,12,7,28,0,NA,NA,NA
2015-03-02T00:00:00Z,24,82,0,41,NA,90.3,213,48,24,32,1,NA,NA,NA
2015-03-03T00:00:00Z,15,77,0,51,NA,132.53963287442636,197,72,19,17,2,NA,NA,NA
2015-03-04T00:00:00Z,6,66,0,40,NA,127.37623762376235,201,46,23,23,3,NA,NA,NA
2015-03-05T00:00:00Z,2,66,0,48,NA,112.76365048543691,187,80,37,37,0,NA,NA,NA
2015-03-06T00:00:00Z,7,67,0,43,NA,109.21943573667711,169,36,30,33,0,NA,NA,NA
2015-03-07T00:00:00Z,0,38,0,20,NA,27,46,16,6,10,1,NA,NA,NA
2015-03-08T00:00:00Z,2,24,0,32,NA,32,60,12,9,10,10,NA,NA,NA
2015-03-09T00:00:00Z,13,73,0,66,NA,165,246,48,45,39,1,NA,NA,NA
2015-03-10T00:00:00Z,38,145,0,121,NA,219,305,72,50,57,11,NA,NA,NA
2015-03-11T00:00:00Z,83,161,0,132,NA,248,368,50,54,60,25,NA,NA,NA
2015-03-12T00:00:00Z,57,128,0,76,NA,201,299,78,49,57,5,NA,NA,NA
2015-03-13T00:00:00Z,19,109,0,68,NA,202,287,40,32,29,3,NA,NA,NA
2015-03-14T00:00:00Z,3,28,0,18,NA,31,59,16,13,11,1,NA,NA,NA
2015-03-15T00:00:00Z,2,21,0,29,NA,30,52,12,15,22,8,NA,NA,NA
2015-03-16T00:00:00Z,68,138,0,105,NA,173,278,50,42,49,11,NA,NA,NA
2015-03-17T00:00:00Z,106,113,0,65,NA,182,266,70,34,34,9,NA,NA,NA
2015-03-18T00:00:00Z,127,107,0,59,NA,181,245,46,37,40,0,NA,NA,NA
2015-03-19T00:00:00Z,186,117,0,71,NA,206,291,78,39,36,7,NA,NA,NA
2015-03-20T00:00:00Z,210,130,0,93,NA,221,318,40,42,49,9,NA,NA,NA
2015-03-21T00:00:00Z,48,17,0,11,NA,26,57,38,11,20,1,NA,NA,NA
2015-03-22T00:00:00Z,38,28,0,30,NA,22,45,36,13,13,4,NA,NA,NA
2015-03-23T00:00:00Z,154,102,0,60,NA,159,224,122,36,33,0,NA,NA,NA
2015-03-24T00:00:00Z,258,154,0,111,NA,216,341,202,52,59,15,NA,NA,NA
2015-03-25T00:00:00Z,349,149,0,125,NA,245,369,222,37,48,8,NA,NA,NA
2015-03-26T00:00:00Z,312,166,0,122,NA,275,405,228,36,50,10,NA,NA,NA
2015-03-27T00:00:00Z,186,105,0,47,NA,185,247,144,24,30,3,NA,NA,NA
2015-03-28T00:00:00Z,106,72,0,71,NA,53,108,86,23,24,4,NA,NA,NA
2015-03-29T00:00:00Z,155,118,0,139,NA,74,133,150,39,50,29,NA,NA,NA
2015-03-30T00:00:00Z,279,142,0,98,NA,260,350,182,42,52,3,NA,NA,NA
2015-03-31T00:00:00Z,379,263,0,174,NA,300,499,290,68,75,26,NA,NA,NA
2015-04-01T00:00:00Z,507,282,0,211,NA,400,578,312,79,91,27,190,NA,NA
2015-04-02T00:00:00Z,338,240,0,178,NA,261,367,248,58,65,22,187,NA,NA
2015-04-03T00:00:00Z,567,647,0,729,NA,222,379,232,178,230,247,168,NA,NA
2015-04-04T00:00:00Z,122,125,0,119,NA,97,204,172,31,47,49,35,NA,NA
2015-04-05T00:00:00Z,207,142,0,183,NA,68,89,104,38,50,40,51,NA,NA
2015-04-06T00:00:00Z,159,105,0,138,NA,144,221,164,44,55,441,86,NA,NA
2015-04-07T00:00:00Z,678,386,0,345,NA,492,778,442,151,162,157,423,NA,NA
2015-04-08T00:00:00Z,626,355,0,258,NA,481,711,326,126,150,1374,422,NA,NA
2015-04-09T00:00:00Z,540,375,0,266,NA,431,638,332,92,102,51,345,NA,NA
2015-04-10T00:00:00Z,391,259,0,165,NA,363,531,244,96,99,61,300,NA,NA
2015-04-11T00:00:00Z,330,333,0,115,NA,170,292,288,129,142,118,161,NA,NA
2015-04-12T00:00:00Z,1187,1233,0,107,NA,363,560,414,492,569,477,451,NA,NA
2015-04-13T00:00:00Z,1310,997,0,110,NA,962,1385,656,467,543,489,1158,NA,NA
2015-04-14T00:00:00Z,1360,947,0,188,NA,1022,1437,718,391,483,428,1185,NA,NA
2015-04-15T00:00:00Z,1350,879,0,672,NA,1087,1513,720,442,518,470,1253,NA,NA
2015-04-16T00:00:00Z,1489,1150,0,1130,NA,1097,1514,704,463,537,512,1353,NA,NA
2015-04-17T00:00:00Z,1398,1025,0,1199,NA,998,1526,736,450,537,539,1258,NA,NA
2015-04-18T00:00:00Z,702,799,0,1099,NA,324,551,522,345,411,387,455,NA,NA
2015-04-19T00:00:00Z,946,949,1284,1416,NA,319,490,436,397,465,498,683,NA,NA
2015-04-20T00:00:00Z,522,291,456,167,NA,412,568,224,115,154,129,568,NA,NA
2015-04-21T00:00:00Z,634,426,747,371,NA,531,784,398,209,263,249,702,NA,NA
2015-04-22T00:00:00Z,780,595,797,490,NA,655,926,422,217,250,202,844,NA,NA
2015-04-23T00:00:00Z,926,738,895,612,NA,742,1052,478,279,308,235,906,NA,NA
2015-04-24T00:00:00Z,821,494,790,426,NA,710,1024,428,264,303,238,833,NA,NA
2015-04-25T00:00:00Z,715,625,865,765,NA,297,444,396,228,273,266,503,NA,NA
2015-04-26T00:00:00Z,734,585,990,937,NA,313,426,370,305,380,1479,516,NA,NA
2015-04-27T00:00:00Z,1199,722,1497,804,NA,928,1453,580,383,477,414,1323,NA,NA
2015-04-28T00:00:00Z,1860,1328,2833,1564,NA,1348,1889,876,575,736,724,1941,NA,NA
2015-04-29T00:00:00Z,1846,1712,3066,1920,NA,1443,1966,876,763,904,950,2089,NA,NA
2015-04-30T00:00:00Z,1809,1582,2525,1546,NA,1448,1937,836,651,755,729,1994,NA,NA
2015-05-01T00:00:00Z,1715,1286,2391,1384,NA,1370,1893,780,561,672,601,1867,NA,NA
2015-05-02T00:00:00Z,1682,1867,2875,2396,NA,612,931,782,752,906,838,1071,NA,NA
2015-05-03T00:00:00Z,1855,1853,3916,2787,NA,675,897,636,916,1074,1104,1267,NA,NA
2015-05-04T00:00:00Z,1727,1197,2165,1092,NA,1328,1781,724,516,607,551,1979,NA,NA
2015-05-05T00:00:00Z,2336,1761,3547,2025,NA,1757,2400,1104,816,953,885,2601,NA,NA
2015-05-06T00:00:00Z,2710,2267,3668,2396,NA,1818,2448,1166,876,999,986,2776,NA,NA
2015-05-07T00:00:00Z,2512,2225,3727,2359,NA,1842,2568,1130,897,1015,1004,2741,NA,NA
2015-05-08T00:00:00Z,2341,2072,3596,2638,NA,1698,2373,1124,879,939,855,2476,NA,NA
2015-05-09T00:00:00Z,1178,1477,1956,2044,NA,516,763,708,558,646,636,730,NA,NA
2015-05-10T00:00:00Z,773,824,1163,1525,NA,342,490,454,427,530,505,403,NA,NA
2015-05-11T00:00:00Z,871,603,984,486,NA,809,982,452,301,333,287,1013,NA,NA
2015-05-12T00:00:00Z,1525,1181,1813,1118,NA,1262,1652,736,538,566,512,1683,NA,NA
2015-05-13T00:00:00Z,2286,1907,2846,1942,NA,1677,2245,902,750,833,770,2465,NA,NA
2015-05-14T00:00:00Z,2527,2212,3287,2462,NA,1698,2260,1056,846,936,897,2724,NA,NA
2015-05-15T00:00:00Z,2182,1847,2557,1927,NA,1428,2041,888,690,774,665,2199,NA,NA
2015-05-16T00:00:00Z,989,1232,1410,1800,NA,386,630,554,479,520,422,665,NA,NA
2015-05-17T00:00:00Z,3040,2617,3777,5290,NA,599,854,642,1124,1273,1312,1700,NA,NA
2015-05-18T00:00:00Z,1783,1961,2822,2838,NA,395,666,392,709,862,895,1076,NA,NA
2015-05-19T00:00:00Z,2399,1774,3318,1942,NA,1811,2531,1090,796,923,845,2520,NA,NA
2015-05-20T00:00:00Z,2133,1709,2545,1602,NA,1691,2379,1018,685,761,715,2225,NA,NA
2015-05-21T00:00:00Z,2547,2277,3049,1884,NA,1785,2484,1034,783,901,831,2549,NA,NA
2015-05-22T00:00:00Z,1742,1620,2000,1228,NA,1414,1983,852,595,671,583,1889,NA,NA
2015-05-23T00:00:00Z,1468,1643,1402,1964,NA,678,880,758,536,586,477,874,NA,NA
2015-05-24T00:00:00Z,2016,1878,3296,2856,NA,821,1145,716,784,905,948,1370,NA,NA
2015-05-25T00:00:00Z,1138,749,1465,668,NA,1030,1584,438,398,452,391,1392,NA,NA
2015-05-26T00:00:00Z,2336,1981,3773,2360,NA,1780,2548,1068,914,1044,1007,2615,NA,NA
2015-05-27T00:00:00Z,2220,1871,2986,1793,NA,1747,2401,992,756,877,797,2507,NA,NA
2015-05-28T00:00:00Z,2036,1931,2764,1631,NA,1512,2115,892,700,770,708,2227,NA,NA
2015-05-29T00:00:00Z,2782,2156,3888,2360,NA,1890,2437,1108,968,1133,1023,2655,NA,NA
2015-05-30T00:00:00Z,1057,1004,1222,1095,NA,425,663,490,320,402,387,561,NA,NA
2015-05-31T00:00:00Z,1076,913,1261,1297,NA,503,749,476,416,489,485,767,NA,NA
2015-06-01T00:00:00Z,2106,1470,2585,1340,NA,1668,2199,966,697,810,739,2370,NA,NA
2015-06-02T00:00:00Z,2056,1553,2107,1295,NA,1428,1896,888,558,626,520,2204,NA,NA
2015-06-03T00:00:00Z,2873,2390,4169,2542,NA,2054,2714,1162,1046,1146,1022,3052,NA,NA
2015-06-04T00:00:00Z,3166,2653,4214,2583,NA,2098,2763,1196,1051,1127,1098,3123,NA,NA
2015-06-05T00:00:00Z,1619,1355,2043,1319,NA,1295,1791,808,551,618,564,1769,NA,NA
2015-06-06T00:00:00Z,1789,2015,2507,2348,NA,721,1103,802,651,772,781,1087,NA,NA
2015-06-07T00:00:00Z,1931,1570,2483,3102,NA,662,935,616,900,980,996,1190,NA,NA
2015-06-08T00:00:00Z,844,654,957,721,NA,703,899,468,268,336,277,887,NA,NA
2015-06-09T00:00:00Z,1599,1250,2104,1110,NA,1330,1804,740,536,619,544,1889,NA,NA
2015-06-10T00:00:00Z,2056,1610,2663,1452,NA,1660,2100,926,648,713,637,2250,NA,NA
2015-06-11T00:00:00Z,2685,2267,3403,2562,NA,1856,2501,1082,815,912,879,2877,NA,NA
2015-06-12T00:00:00Z,1196,815,1191,608,NA,894,1147,498,351,395,325,1260,NA,NA
2015-06-13T00:00:00Z,1999,2019,3359,2506,NA,614,656,966,817,951,918,1265,NA,NA
2015-06-14T00:00:00Z,2122,1409,3105,2586,NA,572,662,790,843,933,1187,1394,NA,NA
2015-06-15T00:00:00Z,2329,1948,3348,2059,NA,1826,2459,986,850,961,880,2620,NA,NA
2015-06-16T00:00:00Z,1231,1456,1409,1295,NA,1023,1378,708,414,456,419,1195,NA,NA
2015-06-17T00:00:00Z,3134,3102,3820,3374,NA,2471,3131,1234,1087,1121,1032,3029,NA,NA
2015-06-18T00:00:00Z,2952,2320,3074,2064,NA,2311,2965,1116,893,980,897,2619,NA,NA
2015-06-19T00:00:00Z,2695,2213,2978,1437,NA,2211,2830,1136,877,921,789,2445,NA,NA
2015-06-20T00:00:00Z,2382,2249,2988,2625,NA,1266,1746,896,938,1004,881,1471,NA,NA
2015-06-21T00:00:00Z,1099,1085,1124,877,NA,617,867,522,538,558,438,536,NA,NA
2015-06-22T00:00:00Z,3027,2720,3705,1725,NA,2572,3332,1096,999,1156,1047,2799,NA,NA
2015-06-23T00:00:00Z,2081,2121,1935,965,NA,1734,2332,858,610,645,559,1832,NA,NA
2015-06-24T00:00:00Z,2780,2437,3412,2814,NA,2226,3051,1262,1005,1046,965,2110,NA,NA
2015-06-25T00:00:00Z,2837,2200,3276,2283,NA,2460,3330,1216,940,1095,1009,2532,NA,NA
2015-06-26T00:00:00Z,2794,2563,3028,2003,NA,2200,2173,1060,991,1126,905,2300,NA,NA
2015-06-27T00:00:00Z,2038,2023,2215,2189,NA,934,990,770,811,892,848,1091,NA,NA
2015-06-28T00:00:00Z,358,266,177,338,NA,248,364,206,77,125,86,137,NA,NA
2015-06-29T00:00:00Z,1984,1568,2291,1570,NA,1642,2137,788,649,759,710,1769,NA,NA
2015-06-30T00:00:00Z,2476,1934,2707,1909,NA,2058,2573,1056,714,801,770,2147,NA,NA
2015-07-01T00:00:00Z,280,1196,1443,1014,NA,478,719,312,282,352,468,945,NA,NA
2015-07-02T00:00:00Z,3052,2300,3281,1822,NA,2126,2860,1018,871,1013,902,2370,NA,NA
2015-07-03T00:00:00Z,2768,2330,3277,1728,NA,1997,2619,1138,959,1049,970,2313,NA,NA
2015-07-04T00:00:00Z,2134,1985,2626,2905,NA,737,1060,768,730,796,769,1160,NA,NA
2015-07-05T00:00:00Z,2287,1686,2786,1714,NA,752,1060,558,759,912,1024,1323,NA,NA
2015-07-06T00:00:00Z,2700,2115,3744,3123.895660192258,NA,2103,2893,1010,1021,1158,1124,2525,NA,NA
2015-07-07T00:00:00Z,2247,1784,2833,1616.5825545615135,NA,1814,2571,1022,822,952,843,2216,NA,NA
2015-07-08T00:00:00Z,2904,2391,4461,2094.2075598601023,NA,2270,3102,1210,1147,1326,1249,2832,NA,NA
2015-07-09T00:00:00Z,2630,2157,4012,2002.478078078078,NA,2083,2927,1168,1019,1166,1080,2600,NA,NA
2015-07-10T00:00:00Z,2650,2348,4293,2228.3299260965546,NA,1966,2732,1192,1041,1213,1246,2481,NA,NA
2015-07-11T00:00:00Z,1770,1970,3078,1804.7752090897445,NA,818,1106,692,738,847,939,1062,NA,NA
2015-07-12T00:00:00Z,1742,1369,3099,1447.1917855887107,NA,767,1025,640,703,887,970,1100,NA,NA
2015-07-13T00:00:00Z,2532,2009,3378,2205.478597744781,NA,1967,2710,1082,938,1091,1018,2428,NA,NA
2015-07-14T00:00:00Z,2196,1717,3340,1740.6376515151514,NA,1881,2524,950,856,1010,950,2335,NA,NA
2015-07-15T00:00:00Z,2755,2180,4350,1996.264091774815,NA,2159,2938,1156,1158,1363,1309,2713,NA,NA
2015-07-16T00:00:00Z,2905,2419,4257,2289.496793617669,NA,2127,2938,1174,1153,1313,1223,2836,NA,NA
2015-07-17T00:00:00Z,1908,1492,2660,1373.2039614503155,NA,1538,2082,788,726,847,816,1796,NA,NA
